"docauthorid","docauthorname","docid","sourcetitle","docyear","docmonth","docday","authorgender","agewriting","birthyear","deathyear","religionNew","relMin","nationalOrigin","britishEmpire_EU","translated","authorLocation","socialClass","A","I","CCP","Unknown","wageLabour","publicLetter"
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D146","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1861,12,23,"F",43,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D147","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,1,13,"F",43,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038053","Harris, Robert, 1849-1919","S6210-D148","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,2,20,"M",12,1849,1919,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Artist; Educator",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038052","Harris, Tom, 1847-","S6210-D149","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,2,20,"M",15,1847,NA,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D150","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,2,27,"F",43,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D151","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,3,25,"F",43,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D152","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,3,27,"F",43,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038055","Harris, Margaret Ellin, 1851-1944","S6210-D153","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,3,NA,"F",10,1851,1944,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Writer; Printer",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D154","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,4,9,"F",43,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D155","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,4,24,"F",43,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038055","Harris, Margaret Ellin, 1851-1944","S6210-D156","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,5,12,"F",10,1851,1944,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Writer; Printer",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D157","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,5,12,"F",43,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D158","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,5,26,"F",43,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D159","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,6,9,"F",43,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D160","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,6,9,"F",43,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D161","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,6,23,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D162","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,7,7,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D163","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,7,21,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D164","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,8,20,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D165","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,9,1,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D166","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,9,15,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D167","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,9,28,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D168","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,10,10,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D169","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,10,15,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D170","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,10,26,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038055","Harris, Margaret Ellin, 1851-1944","S6210-D171","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,11,8,"F",11,1851,1944,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Writer; Printer",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038053","Harris, Robert, 1849-1919","S6210-D172","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,11,21,"M",13,1849,1919,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Artist; Educator",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D173","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,11,23,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D174","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1862,12,22,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D175","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,1,2,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D176","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,1,16,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038052","Harris, Tom, 1847-","S6210-D177","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,1,22,"M",15,1847,NA,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038052","Harris, Tom, 1847-","S6210-D178","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,1,23,"M",15,1847,NA,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D179","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,1,28,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D180","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,1,NA,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D181","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,1,30,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038053","Harris, Robert, 1849-1919","S6210-D182","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,1,25,"M",13,1849,1919,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Artist; Educator",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D183","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,2,11,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D184","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,2,27,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D185","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,3,14,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038063","Harris, William, 1854-","S6210-D186","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,3,NA,"M",8,1854,NA,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Architect",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038055","Harris, Margaret Ellin, 1851-1944","S6210-D187","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,3,25,"F",11,1851,1944,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Writer; Printer",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038053","Harris, Robert, 1849-1919","S6210-D188","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,3,26,"M",13,1849,1919,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Artist; Educator",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D189","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,4,25,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038052","Harris, Tom, 1847-","S6210-D190","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,5,9,"M",16,1847,NA,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D191","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,5,9,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D192","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,5,NA,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D193","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,5,25,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D194","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,5,25,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D195","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,6,16,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D196","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,7,5,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038053","Harris, Robert, 1849-1919","S6210-D197","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,7,6,"M",13,1849,1919,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Artist; Educator",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038052","Harris, Tom, 1847-","S6210-D198","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,7,21,"M",16,1847,NA,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D200","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,7,21,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D201","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,8,4,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D202","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,8,17,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038053","Harris, Robert, 1849-1919","S6210-D203","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,8,19,"M",13,1849,1919,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Artist; Educator",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D204","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,8,31,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038052","Harris, Tom, 1847-","S6210-D205","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,10,13,"M",16,1847,NA,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Businessman",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D206","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,10,14,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D207","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,10,26,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038055","Harris, Margaret Ellin, 1851-1944","S6210-D208","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,10,26,"F",12,1851,1944,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Writer; Printer",FALSE,FALSE,TRUE,FALSE,FALSE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D209","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,11,23,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D210","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,12,7,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D211","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,12,17,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D212","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,12,30,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D213","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,1,13,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D214","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,2,10,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D215","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,2,23,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D216","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,3,10,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D217","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1863,4,7,"F",44,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D219","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,4,21,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D220","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,4,25,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D221","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,5,5,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D222","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,5,23,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D223","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,1,1,"F",45,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D224","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,6,18,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D225","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,7,16,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D226","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,8,1,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038008","Harris, Critchlow, 1813-1899","S6210-D227","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,8,4,"M",51,1813,1899,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D228","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,8,15,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D229","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,8,15,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D230","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,8,29,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D231","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,9,13,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D232","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,9,14,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D233","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,9,26,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D234","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,9,28,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D235","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,10,11,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D236","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,10,26,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D237","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,11,9,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
"per0038009","Harris, Sarah Stretch, 1818-1897","S6210-D238","The Island Family Harris: Letters of an Immigrant Family in British North America 1856-1866",1864,12,5,"F",46,1818,1897,"Anglican",FALSE,"English",TRUE,FALSE,"Canada","Farmer; Merchant; Laborer",TRUE,FALSE,TRUE,FALSE,TRUE,NA
